timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2025/12/18 22:37:35.017, NVIDIA GeForce RTX 3080, 64 %, 41 %, 9800 MiB, 10240 MiB
2025/12/18 22:37:36.018, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:37.018, NVIDIA GeForce RTX 3080, 57 %, 37 %, 9736 MiB, 10240 MiB
2025/12/18 22:37:38.022, NVIDIA GeForce RTX 3080, 67 %, 33 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:39.022, NVIDIA GeForce RTX 3080, 69 %, 49 %, 9800 MiB, 10240 MiB
2025/12/18 22:37:40.023, NVIDIA GeForce RTX 3080, 63 %, 33 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:41.024, NVIDIA GeForce RTX 3080, 69 %, 53 %, 9800 MiB, 10240 MiB
2025/12/18 22:37:42.025, NVIDIA GeForce RTX 3080, 54 %, 22 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:43.026, NVIDIA GeForce RTX 3080, 60 %, 44 %, 9818 MiB, 10240 MiB
2025/12/18 22:37:44.026, NVIDIA GeForce RTX 3080, 69 %, 35 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:45.028, NVIDIA GeForce RTX 3080, 51 %, 16 %, 9800 MiB, 10240 MiB
2025/12/18 22:37:46.028, NVIDIA GeForce RTX 3080, 63 %, 30 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:47.029, NVIDIA GeForce RTX 3080, 70 %, 52 %, 9800 MiB, 10240 MiB
2025/12/18 22:37:48.030, NVIDIA GeForce RTX 3080, 63 %, 30 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:49.032, NVIDIA GeForce RTX 3080, 57 %, 27 %, 9768 MiB, 10240 MiB
2025/12/18 22:37:50.032, NVIDIA GeForce RTX 3080, 67 %, 33 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:51.032, NVIDIA GeForce RTX 3080, 56 %, 27 %, 9800 MiB, 10240 MiB
2025/12/18 22:37:52.032, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:53.032, NVIDIA GeForce RTX 3080, 27 %, 7 %, 9678 MiB, 10240 MiB
2025/12/18 22:37:54.035, NVIDIA GeForce RTX 3080, 66 %, 32 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:55.035, NVIDIA GeForce RTX 3080, 55 %, 26 %, 9800 MiB, 10240 MiB
2025/12/18 22:37:56.035, NVIDIA GeForce RTX 3080, 52 %, 21 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:57.035, NVIDIA GeForce RTX 3080, 60 %, 38 %, 9800 MiB, 10240 MiB
2025/12/18 22:37:58.035, NVIDIA GeForce RTX 3080, 67 %, 34 %, 9810 MiB, 10240 MiB
2025/12/18 22:37:59.036, NVIDIA GeForce RTX 3080, 45 %, 15 %, 9780 MiB, 10240 MiB
2025/12/18 22:38:00.036, NVIDIA GeForce RTX 3080, 69 %, 35 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:01.036, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9714 MiB, 10240 MiB
2025/12/18 22:38:02.038, NVIDIA GeForce RTX 3080, 60 %, 33 %, 9778 MiB, 10240 MiB
2025/12/18 22:38:03.041, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:04.042, NVIDIA GeForce RTX 3080, 68 %, 49 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:05.043, NVIDIA GeForce RTX 3080, 57 %, 27 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:06.043, NVIDIA GeForce RTX 3080, 64 %, 40 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:07.043, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9808 MiB, 10240 MiB
2025/12/18 22:38:08.044, NVIDIA GeForce RTX 3080, 45 %, 22 %, 9800 MiB, 10240 MiB
2025/12/18 22:38:09.046, NVIDIA GeForce RTX 3080, 62 %, 34 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:10.046, NVIDIA GeForce RTX 3080, 67 %, 45 %, 9800 MiB, 10240 MiB
2025/12/18 22:38:11.046, NVIDIA GeForce RTX 3080, 61 %, 30 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:12.047, NVIDIA GeForce RTX 3080, 72 %, 57 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:13.047, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9714 MiB, 10240 MiB
2025/12/18 22:38:14.047, NVIDIA GeForce RTX 3080, 59 %, 36 %, 9800 MiB, 10240 MiB
2025/12/18 22:38:15.048, NVIDIA GeForce RTX 3080, 62 %, 31 %, 9776 MiB, 10240 MiB
2025/12/18 22:38:16.050, NVIDIA GeForce RTX 3080, 59 %, 39 %, 9800 MiB, 10240 MiB
2025/12/18 22:38:17.050, NVIDIA GeForce RTX 3080, 65 %, 35 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:18.051, NVIDIA GeForce RTX 3080, 76 %, 61 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:19.051, NVIDIA GeForce RTX 3080, 61 %, 29 %, 9818 MiB, 10240 MiB
2025/12/18 22:38:20.052, NVIDIA GeForce RTX 3080, 50 %, 26 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:21.052, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:22.053, NVIDIA GeForce RTX 3080, 67 %, 50 %, 9768 MiB, 10240 MiB
2025/12/18 22:38:23.053, NVIDIA GeForce RTX 3080, 65 %, 31 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:24.055, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9818 MiB, 10240 MiB
2025/12/18 22:38:25.055, NVIDIA GeForce RTX 3080, 45 %, 22 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:26.057, NVIDIA GeForce RTX 3080, 50 %, 17 %, 9818 MiB, 10240 MiB
2025/12/18 22:38:27.058, NVIDIA GeForce RTX 3080, 55 %, 26 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:28.059, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9818 MiB, 10240 MiB
2025/12/18 22:38:29.060, NVIDIA GeForce RTX 3080, 39 %, 16 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:30.060, NVIDIA GeForce RTX 3080, 64 %, 32 %, 9808 MiB, 10240 MiB
2025/12/18 22:38:31.060, NVIDIA GeForce RTX 3080, 65 %, 41 %, 9800 MiB, 10240 MiB
2025/12/18 22:38:32.060, NVIDIA GeForce RTX 3080, 36 %, 13 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:33.061, NVIDIA GeForce RTX 3080, 70 %, 54 %, 9778 MiB, 10240 MiB
2025/12/18 22:38:34.061, NVIDIA GeForce RTX 3080, 64 %, 35 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:35.061, NVIDIA GeForce RTX 3080, 53 %, 25 %, 9800 MiB, 10240 MiB
2025/12/18 22:38:36.062, NVIDIA GeForce RTX 3080, 55 %, 24 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:37.063, NVIDIA GeForce RTX 3080, 72 %, 55 %, 9800 MiB, 10240 MiB
2025/12/18 22:38:38.063, NVIDIA GeForce RTX 3080, 63 %, 32 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:39.063, NVIDIA GeForce RTX 3080, 56 %, 26 %, 9800 MiB, 10240 MiB
2025/12/18 22:38:40.065, NVIDIA GeForce RTX 3080, 66 %, 34 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:41.065, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9800 MiB, 10240 MiB
2025/12/18 22:38:42.065, NVIDIA GeForce RTX 3080, 55 %, 25 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:43.066, NVIDIA GeForce RTX 3080, 65 %, 48 %, 9800 MiB, 10240 MiB
2025/12/18 22:38:44.066, NVIDIA GeForce RTX 3080, 51 %, 19 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:45.066, NVIDIA GeForce RTX 3080, 75 %, 59 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:46.068, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9818 MiB, 10240 MiB
2025/12/18 22:38:47.068, NVIDIA GeForce RTX 3080, 61 %, 34 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:48.070, NVIDIA GeForce RTX 3080, 56 %, 29 %, 9818 MiB, 10240 MiB
2025/12/18 22:38:49.070, NVIDIA GeForce RTX 3080, 64 %, 36 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:50.070, NVIDIA GeForce RTX 3080, 57 %, 25 %, 9818 MiB, 10240 MiB
2025/12/18 22:38:51.070, NVIDIA GeForce RTX 3080, 44 %, 18 %, 9810 MiB, 10240 MiB
2025/12/18 22:38:52.071, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9818 MiB, 10240 MiB
2025/12/18 22:38:53.071, NVIDIA GeForce RTX 3080, 51 %, 25 %, 9811 MiB, 10240 MiB
2025/12/18 22:38:54.071, NVIDIA GeForce RTX 3080, 34 %, 11 %, 9823 MiB, 10240 MiB
2025/12/18 22:38:55.071, NVIDIA GeForce RTX 3080, 61 %, 33 %, 9812 MiB, 10240 MiB
2025/12/18 22:38:56.072, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9780 MiB, 10240 MiB
2025/12/18 22:38:57.073, NVIDIA GeForce RTX 3080, 48 %, 35 %, 9802 MiB, 10240 MiB
2025/12/18 22:38:58.073, NVIDIA GeForce RTX 3080, 60 %, 28 %, 9812 MiB, 10240 MiB
2025/12/18 22:38:59.074, NVIDIA GeForce RTX 3080, 35 %, 10 %, 9803 MiB, 10240 MiB
2025/12/18 22:39:00.074, NVIDIA GeForce RTX 3080, 72 %, 35 %, 9813 MiB, 10240 MiB
2025/12/18 22:39:01.074, NVIDIA GeForce RTX 3080, 64 %, 32 %, 9803 MiB, 10240 MiB
2025/12/18 22:39:02.076, NVIDIA GeForce RTX 3080, 71 %, 35 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:03.077, NVIDIA GeForce RTX 3080, 41 %, 11 %, 9821 MiB, 10240 MiB
2025/12/18 22:39:04.077, NVIDIA GeForce RTX 3080, 35 %, 15 %, 9781 MiB, 10240 MiB
2025/12/18 22:39:05.077, NVIDIA GeForce RTX 3080, 43 %, 13 %, 9821 MiB, 10240 MiB
2025/12/18 22:39:06.078, NVIDIA GeForce RTX 3080, 56 %, 29 %, 9813 MiB, 10240 MiB
2025/12/18 22:39:07.079, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9821 MiB, 10240 MiB
2025/12/18 22:39:08.081, NVIDIA GeForce RTX 3080, 67 %, 43 %, 9813 MiB, 10240 MiB
2025/12/18 22:39:09.082, NVIDIA GeForce RTX 3080, 63 %, 33 %, 9821 MiB, 10240 MiB
2025/12/18 22:39:10.082, NVIDIA GeForce RTX 3080, 69 %, 50 %, 9813 MiB, 10240 MiB
2025/12/18 22:39:11.082, NVIDIA GeForce RTX 3080, 61 %, 29 %, 9813 MiB, 10240 MiB
2025/12/18 22:39:12.082, NVIDIA GeForce RTX 3080, 70 %, 53 %, 9803 MiB, 10240 MiB
2025/12/18 22:39:13.083, NVIDIA GeForce RTX 3080, 65 %, 32 %, 9813 MiB, 10240 MiB
2025/12/18 22:39:14.083, NVIDIA GeForce RTX 3080, 62 %, 40 %, 9803 MiB, 10240 MiB
2025/12/18 22:39:15.084, NVIDIA GeForce RTX 3080, 51 %, 21 %, 9815 MiB, 10240 MiB
2025/12/18 22:39:16.085, NVIDIA GeForce RTX 3080, 75 %, 54 %, 9802 MiB, 10240 MiB
2025/12/18 22:39:17.086, NVIDIA GeForce RTX 3080, 66 %, 33 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:18.087, NVIDIA GeForce RTX 3080, 43 %, 13 %, 9803 MiB, 10240 MiB
2025/12/18 22:39:19.087, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:20.087, NVIDIA GeForce RTX 3080, 50 %, 18 %, 9802 MiB, 10240 MiB
2025/12/18 22:39:21.087, NVIDIA GeForce RTX 3080, 66 %, 32 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:22.088, NVIDIA GeForce RTX 3080, 50 %, 16 %, 9802 MiB, 10240 MiB
2025/12/18 22:39:23.088, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:24.089, NVIDIA GeForce RTX 3080, 70 %, 53 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:25.091, NVIDIA GeForce RTX 3080, 61 %, 29 %, 9820 MiB, 10240 MiB
2025/12/18 22:39:26.092, NVIDIA GeForce RTX 3080, 60 %, 36 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:27.093, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9820 MiB, 10240 MiB
2025/12/18 22:39:28.094, NVIDIA GeForce RTX 3080, 57 %, 31 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:29.095, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9768 MiB, 10240 MiB
2025/12/18 22:39:30.095, NVIDIA GeForce RTX 3080, 52 %, 22 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:31.095, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9802 MiB, 10240 MiB
2025/12/18 22:39:32.095, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:33.096, NVIDIA GeForce RTX 3080, 56 %, 25 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:34.096, NVIDIA GeForce RTX 3080, 53 %, 22 %, 9750 MiB, 10240 MiB
2025/12/18 22:39:35.096, NVIDIA GeForce RTX 3080, 75 %, 60 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:36.096, NVIDIA GeForce RTX 3080, 63 %, 31 %, 9820 MiB, 10240 MiB
2025/12/18 22:39:37.097, NVIDIA GeForce RTX 3080, 55 %, 28 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:38.097, NVIDIA GeForce RTX 3080, 51 %, 18 %, 9802 MiB, 10240 MiB
2025/12/18 22:39:39.097, NVIDIA GeForce RTX 3080, 64 %, 32 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:40.097, NVIDIA GeForce RTX 3080, 51 %, 17 %, 9802 MiB, 10240 MiB
2025/12/18 22:39:41.098, NVIDIA GeForce RTX 3080, 67 %, 33 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:42.099, NVIDIA GeForce RTX 3080, 45 %, 14 %, 9780 MiB, 10240 MiB
2025/12/18 22:39:43.099, NVIDIA GeForce RTX 3080, 59 %, 27 %, 9778 MiB, 10240 MiB
2025/12/18 22:39:44.100, NVIDIA GeForce RTX 3080, 68 %, 50 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:45.101, NVIDIA GeForce RTX 3080, 42 %, 20 %, 9810 MiB, 10240 MiB
2025/12/18 22:39:46.101, NVIDIA GeForce RTX 3080, 67 %, 51 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:47.102, NVIDIA GeForce RTX 3080, 60 %, 29 %, 9820 MiB, 10240 MiB
2025/12/18 22:39:48.102, NVIDIA GeForce RTX 3080, 73 %, 55 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:49.102, NVIDIA GeForce RTX 3080, 65 %, 35 %, 9820 MiB, 10240 MiB
2025/12/18 22:39:50.102, NVIDIA GeForce RTX 3080, 65 %, 43 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:51.105, NVIDIA GeForce RTX 3080, 50 %, 19 %, 9820 MiB, 10240 MiB
2025/12/18 22:39:52.105, NVIDIA GeForce RTX 3080, 61 %, 36 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:53.106, NVIDIA GeForce RTX 3080, 55 %, 19 %, 9802 MiB, 10240 MiB
2025/12/18 22:39:54.107, NVIDIA GeForce RTX 3080, 54 %, 26 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:55.107, NVIDIA GeForce RTX 3080, 49 %, 18 %, 9802 MiB, 10240 MiB
2025/12/18 22:39:56.109, NVIDIA GeForce RTX 3080, 64 %, 31 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:57.109, NVIDIA GeForce RTX 3080, 44 %, 16 %, 9802 MiB, 10240 MiB
2025/12/18 22:39:58.109, NVIDIA GeForce RTX 3080, 68 %, 35 %, 9812 MiB, 10240 MiB
2025/12/18 22:39:59.109, NVIDIA GeForce RTX 3080, 47 %, 20 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:00.110, NVIDIA GeForce RTX 3080, 53 %, 23 %, 9820 MiB, 10240 MiB
2025/12/18 22:40:01.111, NVIDIA GeForce RTX 3080, 76 %, 60 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:02.112, NVIDIA GeForce RTX 3080, 61 %, 29 %, 9820 MiB, 10240 MiB
2025/12/18 22:40:03.112, NVIDIA GeForce RTX 3080, 69 %, 50 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:04.113, NVIDIA GeForce RTX 3080, 65 %, 43 %, 9820 MiB, 10240 MiB
2025/12/18 22:40:05.114, NVIDIA GeForce RTX 3080, 60 %, 31 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:06.114, NVIDIA GeForce RTX 3080, 54 %, 28 %, 9816 MiB, 10240 MiB
2025/12/18 22:40:07.114, NVIDIA GeForce RTX 3080, 65 %, 33 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:08.115, NVIDIA GeForce RTX 3080, 64 %, 42 %, 9820 MiB, 10240 MiB
2025/12/18 22:40:09.116, NVIDIA GeForce RTX 3080, 63 %, 32 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:10.116, NVIDIA GeForce RTX 3080, 71 %, 54 %, 9820 MiB, 10240 MiB
2025/12/18 22:40:11.118, NVIDIA GeForce RTX 3080, 40 %, 16 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:12.118, NVIDIA GeForce RTX 3080, 66 %, 45 %, 9820 MiB, 10240 MiB
2025/12/18 22:40:13.119, NVIDIA GeForce RTX 3080, 63 %, 32 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:14.119, NVIDIA GeForce RTX 3080, 56 %, 26 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:15.120, NVIDIA GeForce RTX 3080, 65 %, 33 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:16.120, NVIDIA GeForce RTX 3080, 63 %, 40 %, 9810 MiB, 10240 MiB
2025/12/18 22:40:17.121, NVIDIA GeForce RTX 3080, 52 %, 23 %, 9802 MiB, 10240 MiB
2025/12/18 22:40:18.122, NVIDIA GeForce RTX 3080, 53 %, 18 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:19.123, NVIDIA GeForce RTX 3080, 58 %, 35 %, 9820 MiB, 10240 MiB
2025/12/18 22:40:20.124, NVIDIA GeForce RTX 3080, 59 %, 29 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:21.124, NVIDIA GeForce RTX 3080, 65 %, 41 %, 9821 MiB, 10240 MiB
2025/12/18 22:40:22.125, NVIDIA GeForce RTX 3080, 37 %, 14 %, 9813 MiB, 10240 MiB
2025/12/18 22:40:23.126, NVIDIA GeForce RTX 3080, 36 %, 13 %, 9821 MiB, 10240 MiB
2025/12/18 22:40:24.127, NVIDIA GeForce RTX 3080, 52 %, 24 %, 9811 MiB, 10240 MiB
2025/12/18 22:40:25.128, NVIDIA GeForce RTX 3080, 49 %, 19 %, 9821 MiB, 10240 MiB
2025/12/18 22:40:26.129, NVIDIA GeForce RTX 3080, 71 %, 54 %, 9829 MiB, 10240 MiB
2025/12/18 22:40:27.129, NVIDIA GeForce RTX 3080, 63 %, 32 %, 9803 MiB, 10240 MiB
2025/12/18 22:40:28.129, NVIDIA GeForce RTX 3080, 33 %, 12 %, 9817 MiB, 10240 MiB
2025/12/18 22:40:29.130, NVIDIA GeForce RTX 3080, 66 %, 49 %, 9826 MiB, 10240 MiB
2025/12/18 22:40:30.132, NVIDIA GeForce RTX 3080, 64 %, 34 %, 9808 MiB, 10240 MiB
2025/12/18 22:40:31.132, NVIDIA GeForce RTX 3080, 57 %, 30 %, 9822 MiB, 10240 MiB
2025/12/18 22:40:32.133, NVIDIA GeForce RTX 3080, 53 %, 25 %, 9822 MiB, 10240 MiB
2025/12/18 22:40:33.133, NVIDIA GeForce RTX 3080, 70 %, 22 %, 9825 MiB, 10240 MiB
2025/12/18 22:40:34.133, NVIDIA GeForce RTX 3080, 61 %, 27 %, 9817 MiB, 10240 MiB
2025/12/18 22:40:35.133, NVIDIA GeForce RTX 3080, 50 %, 18 %, 9827 MiB, 10240 MiB
2025/12/18 22:40:36.134, NVIDIA GeForce RTX 3080, 73 %, 58 %, 9811 MiB, 10240 MiB
2025/12/18 22:40:37.134, NVIDIA GeForce RTX 3080, 37 %, 16 %, 9825 MiB, 10240 MiB
2025/12/18 22:40:38.134, NVIDIA GeForce RTX 3080, 57 %, 19 %, 9841 MiB, 10240 MiB
2025/12/18 22:40:39.134, NVIDIA GeForce RTX 3080, 70 %, 36 %, 9834 MiB, 10240 MiB
2025/12/18 22:40:40.137, NVIDIA GeForce RTX 3080, 51 %, 17 %, 9829 MiB, 10240 MiB
2025/12/18 22:40:41.138, NVIDIA GeForce RTX 3080, 71 %, 52 %, 9831 MiB, 10240 MiB
2025/12/18 22:40:42.140, NVIDIA GeForce RTX 3080, 64 %, 28 %, 9813 MiB, 10240 MiB
2025/12/18 22:40:43.141, NVIDIA GeForce RTX 3080, 48 %, 16 %, 9823 MiB, 10240 MiB
2025/12/18 22:40:44.143, NVIDIA GeForce RTX 3080, 76 %, 58 %, 9831 MiB, 10240 MiB
2025/12/18 22:40:45.143, NVIDIA GeForce RTX 3080, 67 %, 31 %, 9822 MiB, 10240 MiB
2025/12/18 22:40:46.144, NVIDIA GeForce RTX 3080, 68 %, 28 %, 9812 MiB, 10240 MiB
2025/12/18 22:40:47.145, NVIDIA GeForce RTX 3080, 53 %, 16 %, 9822 MiB, 10240 MiB
2025/12/18 22:40:48.145, NVIDIA GeForce RTX 3080, 54 %, 25 %, 9815 MiB, 10240 MiB
2025/12/18 22:40:49.146, NVIDIA GeForce RTX 3080, 33 %, 11 %, 9815 MiB, 10240 MiB
2025/12/18 22:40:50.146, NVIDIA GeForce RTX 3080, 73 %, 55 %, 9823 MiB, 10240 MiB
2025/12/18 22:40:51.146, NVIDIA GeForce RTX 3080, 65 %, 30 %, 9829 MiB, 10240 MiB
2025/12/18 22:40:52.146, NVIDIA GeForce RTX 3080, 39 %, 11 %, 9829 MiB, 10240 MiB
2025/12/18 22:40:53.147, NVIDIA GeForce RTX 3080, 47 %, 22 %, 9759 MiB, 10240 MiB
2025/12/18 22:40:54.147, NVIDIA GeForce RTX 3080, 50 %, 21 %, 9835 MiB, 10240 MiB
2025/12/18 22:40:55.149, NVIDIA GeForce RTX 3080, 36 %, 11 %, 9835 MiB, 10240 MiB
2025/12/18 22:40:56.150, NVIDIA GeForce RTX 3080, 38 %, 18 %, 9833 MiB, 10240 MiB
2025/12/18 22:40:57.150, NVIDIA GeForce RTX 3080, 56 %, 29 %, 9761 MiB, 10240 MiB
2025/12/18 22:40:58.150, NVIDIA GeForce RTX 3080, 53 %, 25 %, 9836 MiB, 10240 MiB
2025/12/18 22:40:59.151, NVIDIA GeForce RTX 3080, 41 %, 13 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:00.152, NVIDIA GeForce RTX 3080, 35 %, 16 %, 9834 MiB, 10240 MiB
2025/12/18 22:41:01.153, NVIDIA GeForce RTX 3080, 59 %, 30 %, 9730 MiB, 10240 MiB
2025/12/18 22:41:02.155, NVIDIA GeForce RTX 3080, 61 %, 31 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:03.158, NVIDIA GeForce RTX 3080, 58 %, 28 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:04.159, NVIDIA GeForce RTX 3080, 39 %, 12 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:05.159, NVIDIA GeForce RTX 3080, 73 %, 56 %, 9812 MiB, 10240 MiB
2025/12/18 22:41:06.159, NVIDIA GeForce RTX 3080, 42 %, 19 %, 9826 MiB, 10240 MiB
2025/12/18 22:41:07.162, NVIDIA GeForce RTX 3080, 44 %, 19 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:08.162, NVIDIA GeForce RTX 3080, 46 %, 17 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:09.162, NVIDIA GeForce RTX 3080, 35 %, 14 %, 9812 MiB, 10240 MiB
2025/12/18 22:41:10.164, NVIDIA GeForce RTX 3080, 48 %, 20 %, 9826 MiB, 10240 MiB
2025/12/18 22:41:11.164, NVIDIA GeForce RTX 3080, 58 %, 26 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:12.165, NVIDIA GeForce RTX 3080, 62 %, 28 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:13.165, NVIDIA GeForce RTX 3080, 42 %, 22 %, 9812 MiB, 10240 MiB
2025/12/18 22:41:14.165, NVIDIA GeForce RTX 3080, 36 %, 15 %, 9826 MiB, 10240 MiB
2025/12/18 22:41:15.168, NVIDIA GeForce RTX 3080, 44 %, 16 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:16.169, NVIDIA GeForce RTX 3080, 52 %, 18 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:17.169, NVIDIA GeForce RTX 3080, 50 %, 30 %, 9812 MiB, 10240 MiB
2025/12/18 22:41:18.170, NVIDIA GeForce RTX 3080, 45 %, 18 %, 9826 MiB, 10240 MiB
2025/12/18 22:41:19.170, NVIDIA GeForce RTX 3080, 43 %, 20 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:20.171, NVIDIA GeForce RTX 3080, 33 %, 11 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:21.171, NVIDIA GeForce RTX 3080, 29 %, 12 %, 9812 MiB, 10240 MiB
2025/12/18 22:41:22.174, NVIDIA GeForce RTX 3080, 56 %, 30 %, 9730 MiB, 10240 MiB
2025/12/18 22:41:23.175, NVIDIA GeForce RTX 3080, 44 %, 22 %, 9826 MiB, 10240 MiB
2025/12/18 22:41:24.175, NVIDIA GeForce RTX 3080, 55 %, 28 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:25.175, NVIDIA GeForce RTX 3080, 44 %, 14 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:26.175, NVIDIA GeForce RTX 3080, 54 %, 37 %, 9812 MiB, 10240 MiB
2025/12/18 22:41:27.176, NVIDIA GeForce RTX 3080, 43 %, 19 %, 9826 MiB, 10240 MiB
2025/12/18 22:41:28.176, NVIDIA GeForce RTX 3080, 39 %, 14 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:29.177, NVIDIA GeForce RTX 3080, 38 %, 11 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:30.177, NVIDIA GeForce RTX 3080, 58 %, 43 %, 9812 MiB, 10240 MiB
2025/12/18 22:41:31.178, NVIDIA GeForce RTX 3080, 56 %, 24 %, 9826 MiB, 10240 MiB
2025/12/18 22:41:32.178, NVIDIA GeForce RTX 3080, 47 %, 20 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:33.178, NVIDIA GeForce RTX 3080, 32 %, 10 %, 9836 MiB, 10240 MiB
2025/12/18 22:41:34.180, NVIDIA GeForce RTX 3080, 75 %, 56 %, 9812 MiB, 10240 MiB
